"","id","risq","NBCAV","SEXE","DATE_EER","AGE","tranche_age","PNB"
"353",32290423,1,2,"F",1985-12-01,78,"75-79 ans",3245.00963382909
"354",32290424,1,NA,"F",1995-12-01,76,"75-79 ans",863.360304770063
"355",32290425,NA,0,"F",1996-02-01,54,"50-54 ans",13.83115842968
"356",32290428,0,1.33333333333333,"M",1961-11-01,87,"80 ans et +",2389.61902508679
"357",32290429,1,1,"F",1989-09-01,78,"75-79 ans",589.07261917921
"358",32290430,1,1,"F",1995-01-01,37,"35-39 ans",1068.14255390311
"359",32290432,1,1,"F",1984-01-01,45,"45-49 ans",7.195156477045
"360",32290433,NA,0.25,"M",1981-05-01,85,"80 ans et +",927.274126925818
"361",32290434,1,0.5,"F",1987-07-01,52,"50-54 ans",181.596253710681
"362",32290436,1,1,"F",1996-12-01,57,"55-59 ans",2548.89898676933
"363",32290438,1,1.5,"M",1996-02-01,53,"50-54 ans",1993.87746838835
"364",32290439,1,0.5,"F",1985-04-01,70,"70-74 ans",31.1519503239078
"365",32290441,1,0.5,"F",1985-09-01,60,"60-64 ans",91.2411305519873
"366",32290444,0,NA,"F",1984-01-18,60,"60-64 ans",2.78823018172542
"367",32290446,1,0.5,"F",1983-01-01,63,"60-64 ans",225.648295482916
"368",32290448,1,1,"F",1974-11-01,64,"60-64 ans",336.55981168999
"369",32290449,1,1,"F",1979-09-01,77,"75-79 ans",669.364616900446
"370",32290451,1,1.5,"F",1975-05-01,57,"55-59 ans",395.272268356291
"371",32290452,2,1,"M",1979-04-01,50,"50-54 ans",1248.71331057736
"372",32290455,0,NA,"F",1988-04-01,67,"65-69 ans",0.000788202773683333
"373",32290456,1,0.5,"F",1984-10-01,45,"45-49 ans",2044.88498046285
"374",32290459,1,0.5,"M",1985-01-01,59,"55-59 ans",87.4536771618114
"375",32290460,1,0.5,"M",1985-03-01,43,"40-44 ans",64.0099499383706
"376",32290461,1,1,"M",1995-05-01,51,"50-54 ans",1370.28621444163
"377",32290465,1,0.5,"M",1975-06-01,67,"65-69 ans",35.6568931638252
"378",32290468,1,0.5,"F",1992-08-01,48,"45-49 ans",294.429495509598
"379",32290470,0,0.333333333333333,"M",1988-06-01,49,"45-49 ans",177.237967327488
"380",32290471,1,0.5,"M",1986-12-01,70,"70-74 ans",686.816684140307
"381",32290472,0,0.333333333333333,"F",1988-06-01,80,"80 ans et +",177.237967327488
"382",32290473,2,1.5,"M",1990-10-01,39,"35-39 ans",626.740420324101
"383",32290474,0,0.333333333333333,"M",1970-01-01,89,"80 ans et +",2.77595553393333
"384",32290476,3,1,"M",1985-03-01,41,"40-44 ans",433.641333112797
"385",32290477,0,NA,"M",1993-12-01,37,"35-39 ans",18.08705615
"386",32290479,0,NA,"M",1992-07-01,39,"35-39 ans",0.366969449110933
"387",32290481,5,0.5,"F",1987-05-01,40,"40-44 ans",341.847615945935
"388",32290482,0,1,"F",1983-05-01,58,"55-59 ans",175.244467278713
"389",32290485,1,1,"F",1974-07-01,74,"70-74 ans",230.531837084347
"390",32290486,0,0.5,"M",1980-03-01,80,"80 ans et +",540.7387141266
"391",32290492,1,0.5,"F",1987-06-01,50,"50-54 ans",12.6594122379192
"392",32290493,1,0.5,"F",1973-05-01,55,"55-59 ans",180.068911118491
"393",32290494,0,0.5,"F",1968-12-01,71,"70-74 ans",173.961234336149
"394",32290495,1,0.5,"M",1987-09-01,52,"50-54 ans",1910.79208801518
"395",32290496,1,1,"F",1968-03-01,69,"65-69 ans",668.261464175996
"396",32290497,1,0.5,"F",1991-04-01,51,"50-54 ans",605.46020760266
"397",32290499,1,1,"F",1991-10-01,71,"70-74 ans",258.496774439996
"398",32290503,0,1,"M",1997-07-01,49,"45-49 ans",122.119294344932
"399",32290505,4,1,"M",1991-06-01,43,"40-44 ans",1763.08556611014
"400",32290509,1,1,"M",1992-04-01,41,"40-44 ans",271.009527225921
"401",32290512,1,0.5,"M",1988-01-01,84,"80 ans et +",521.452734065026
"402",32290513,1,0.5,"M",1996-02-01,70,"70-74 ans",418.910993889946
"403",32290514,1,1,"F",1990-10-01,44,"40-44 ans",389.17186335116
"404",32290515,1,1,"F",1979-11-01,54,"50-54 ans",1020.5009583617
"405",32290516,1,0.5,"F",1987-06-01,45,"45-49 ans",609.569167442177
"406",32290517,1,0.5,"F",1990-11-01,45,"45-49 ans",198.084418025793
"407",32290518,1,0.5,"F",1991-07-01,59,"55-59 ans",22.679664196414
"408",32290520,1,0.5,"M",1989-08-01,66,"65-69 ans",420.101142319491
"409",32290524,1,1,"F",1990-11-01,90,"80 ans et +",613.250847301277
"410",32290525,1,0.5,"F",1982-06-01,44,"40-44 ans",1021.32504307256
"411",32290528,1,1.04166666666667,"M",1996-09-01,36,"35-39 ans",3592.40378428916
"412",32290529,1,1,"M",1992-09-01,19,"18-22 ans",166.739169747751
"413",32290531,0,NA,"M",1990-08-01,70,"70-74 ans",0.25622317932385
"414",32290532,1,1,"F",1994-02-01,26,"25-27 ans",346.971401015239
"415",32290533,1,1.09090909090909,"M",1983-11-01,73,"70-74 ans",1669.9550658256
"416",32290534,4,0.5,"M",1989-09-01,77,"75-79 ans",605.759896100029
"417",32290537,1,1,"F",1986-04-01,56,"55-59 ans",82.6737139736142
"418",32290545,NA,0,"F",1966-01-01,64,"60-64 ans",0.00635728083333333
"419",32290548,0,1,"F",1995-01-01,65,"65-69 ans",271.539175495506
"420",32290550,1,0.5,"F",1988-04-01,62,"60-64 ans",123.389143302059
"421",32290552,0,NA,"F",1997-01-01,36,"35-39 ans",2.21069755694243
"422",32290556,1,1,"F",1991-08-01,46,"45-49 ans",487.195073352611
"423",32290557,1,0.5,"F",1988-05-01,47,"45-49 ans",134.649220148025
"424",32290558,1,1,"F",1986-03-01,50,"50-54 ans",427.40512510585
"425",32290559,1,1.45833333333333,"M",1978-09-01,53,"50-54 ans",672.013806360494
"426",32290560,1,0.5,"F",1979-12-01,67,"65-69 ans",4.92515621558
"427",32290561,1,0.5,"F",1988-10-01,48,"45-49 ans",142.172313348193
"428",32290562,1,1,"F",1981-12-01,57,"55-59 ans",315.102525548599
"429",32290563,1,1,"F",1982-07-01,55,"55-59 ans",540.498415974976
"430",32290567,1,0.5,"F",1979-09-01,78,"75-79 ans",341.064719510946
"431",32290568,1,1,"M",1990-08-01,50,"50-54 ans",1063.40317068925
"432",32290569,1,1,"M",1993-01-01,54,"50-54 ans",208.054248144971
"433",32290570,1,1,"F",1986-06-01,53,"50-54 ans",451.527167388712
"434",32290580,1,0.5,"M",1989-06-01,52,"50-54 ans",52.8816402234456
"435",32290582,0,1,"M",1968-07-01,88,"80 ans et +",1284.37389714637
"436",32290585,0,1,"F",1995-07-01,59,"55-59 ans",227.543944672052
"437",32290588,1,1,"M",1979-05-01,81,"80 ans et +",155.184568578065
"438",32290595,0,0.583333333333333,"F",1995-07-01,16,"16-17 ans",24.3332037687098
"439",32290599,1,1,"M",1997-02-01,68,"65-69 ans",170.423416465632
"440",32290600,0,0.5,"F",1985-03-01,68,"65-69 ans",271.737735358239
"441",32290602,1,0.5,"M",1972-10-01,59,"55-59 ans",644.810822027384
"442",32290605,5,1,"M",1984-12-01,49,"45-49 ans",337.852549303286
"443",32290609,1,1,"F",1994-10-01,27,"25-27 ans",1129.58665474175
"444",32290610,1,1,"M",1991-02-06,33,"30-34 ans",1236.19045592926
"445",32290613,3,1,"F",1995-04-01,35,"35-39 ans",1477.21660024639
"446",32290616,1,0.5,"F",1984-09-01,68,"65-69 ans",612.98571669949
"447",32290617,1,0.5,"F",1988-08-01,49,"45-49 ans",272.15692777964
"448",32290618,1,1,"F",1994-10-01,39,"35-39 ans",516.57887216673
"449",32290620,1,0.5,"F",1973-08-01,58,"55-59 ans",789.577240092984
"450",32290622,1,0.5,"M",1976-08-01,84,"80 ans et +",362.669477966504
"451",32290625,1,1,"M",1994-05-01,51,"50-54 ans",418.802135275863
"452",32290629,1,1,"F",1979-10-01,82,"80 ans et +",974.811940652088
"453",32290633,1,1,"F",1983-05-01,81,"80 ans et +",633.635162186093
"454",32290635,1,0.5,"M",1987-11-01,62,"60-64 ans",342.21066039584
"455",32290636,3,1,"F",1994-05-01,39,"35-39 ans",10.501522864747
"456",32290637,1,0.5,"F",1985-05-29,48,"45-49 ans",191.379455941788
"457",32290640,1,1,"F",1991-01-01,58,"55-59 ans",638.720237711596
"458",32290642,1,0.5,"F",1986-12-01,55,"55-59 ans",1097.50063936002
"459",32290643,1,1.5,"M",1994-05-01,58,"55-59 ans",1688.72225751052
"460",32290646,0,NA,"F",1989-03-01,23,"23-24 ans",22.1591530937155
"461",32290647,1,0.5,"F",1984-02-01,60,"60-64 ans",678.605546623455
"462",32290649,1,0.5,"F",1986-01-01,62,"60-64 ans",816.576289545582
"463",32290652,1,1,"F",1976-02-01,83,"80 ans et +",603.794192965448
"464",32290653,1,0.5,"M",1973-07-01,61,"60-64 ans",199.086696183443
"465",32290654,1,0.5,"F",1991-01-01,72,"70-74 ans",58.830030423253
"466",32290659,1,1.5,"M",1995-09-01,39,"35-39 ans",1197.4944780471
"467",32290660,1,1,"M",1993-06-01,36,"35-39 ans",1323.69622661244
"468",32290661,1,1,"F",1976-01-01,85,"80 ans et +",775.758963229526
"469",32290663,1,1,"F",1982-09-01,68,"65-69 ans",267.105614885931
"470",32290664,0,NA,"F",1994-05-01,62,"60-64 ans",0.5682386925881
"471",32290666,1,0.5,"M",1991-01-01,64,"60-64 ans",69.552255403763
"472",32290667,1,0.5,"M",1977-04-01,76,"75-79 ans",158.401054161586
"473",32290669,1,2.5,"M",1989-05-01,66,"65-69 ans",927.868344135333
"474",32290670,1,1,"F",1953-02-01,85,"80 ans et +",688.465502771606
"475",32290671,1,0.5,"M",1992-04-01,60,"60-64 ans",1235.91924563684
"476",32290673,NA,NA,"M",1989-01-01,40,"40-44 ans",0.00501419333333333
"477",32290675,1,0.583333333333333,"F",1986-09-01,77,"75-79 ans",751.77371729813
"478",32290677,1,0.5,"F",1977-04-01,70,"70-74 ans",95.1411130755297
"479",32290678,1,0.5,"F",1972-12-01,87,"80 ans et +",126.391678985846
"480",32290679,1,0.5,"M",1974-02-01,71,"70-74 ans",194.390398342552
"481",32290683,0,0.5,"F",1972-09-01,65,"65-69 ans",463.68828864675
"482",32290684,1,2,"M",1994-11-01,44,"40-44 ans",1337.70391329483
"483",32290686,1,1.5,"F",1987-09-01,47,"45-49 ans",788.444980391035
"484",32290687,1,1,"M",1982-09-01,53,"50-54 ans",2056.90139308149
"485",32290692,1,1.2,"F",1956-03-01,77,"75-79 ans",778.665214466852
"486",32290696,1,0.5,"M",1972-02-01,60,"60-64 ans",199.548277733992
"487",32290697,1,0.5,"F",1981-09-01,63,"60-64 ans",422.92710085903
"488",32290698,1,0.5,"F",1977-06-01,51,"50-54 ans",387.435228650753
"489",32290699,1,1,"F",1990-02-01,65,"65-69 ans",214.323513704831
"490",32290702,1,1,"M",1992-05-01,38,"35-39 ans",221.899039637177
"491",32290704,1,1,"F",1981-06-01,67,"65-69 ans",731.412986230199
"492",32290705,NA,NA,"M",1996-04-01,38,"35-39 ans",1025.50411164
"493",32290707,1,1,"F",1982-12-01,66,"65-69 ans",1110.10003507685
"494",32290708,0,1,"F",1994-07-01,52,"50-54 ans",417.543449384754
"495",32290710,1,1,"F",1978-05-01,55,"55-59 ans",686.174581831459
"496",32290713,0,1,"M",1989-01-01,43,"40-44 ans",545.360976199789
"497",32290714,1,1,"M",1994-10-01,40,"40-44 ans",1178.95727314764
"498",32290715,0,NA,"M",1993-02-01,25,"25-27 ans",0.5232112214605
"499",32290717,1,1,"M",1974-03-01,61,"60-64 ans",301.375038167887
"500",32290718,0,NA,"M",1995-04-01,36,"35-39 ans",0.34433359762445
"501",32290721,1,1,"F",1995-04-01,38,"35-39 ans",505.756911424451
"502",32290724,2,1,"M",1996-03-01,40,"40-44 ans",366.850535204131
"503",32290725,1,0.5,"F",1991-06-01,64,"60-64 ans",60.9454609661305
"504",32290726,1,0.5,"F",1994-10-01,48,"45-49 ans",110.114998970616
"505",32290728,NA,NA,"F",1990-07-01,50,"50-54 ans",5.882593312
"506",32290730,1,0.5,"F",1980-02-01,52,"50-54 ans",182.935731917495
"507",32290733,1,1.5,"F",1989-02-01,60,"60-64 ans",294.199870174249
"508",32290734,0,NA,"F",1993-02-01,27,"25-27 ans",0.637633841014783
"509",32290740,NA,NA,"M",1989-09-01,59,"55-59 ans",0
"510",32290742,0,NA,"M",1987-10-01,46,"45-49 ans",0.280233839663217
"511",32290744,2,1,"M",1995-11-01,38,"35-39 ans",688.860636851784
"512",32290750,1,0.5,"M",1991-04-01,64,"60-64 ans",394.69975183781
"513",32290751,1,1,"F",1976-04-01,81,"80 ans et +",268.695594269917
"514",32290755,1,1,"M",1985-08-01,57,"55-59 ans",353.692082555482
"515",32290759,1,1,"F",1991-04-01,52,"50-54 ans",149.687009502421
"516",32290760,1,1,"F",1990-11-01,55,"55-59 ans",36.039747117202
"517",32290764,1,1,"M",1995-07-28,27,"25-27 ans",569.781747405414
"518",32290766,0,0,"F",1993-01-01,68,"65-69 ans",0.000390571108
"519",32290767,NA,0.75,"M",1991-07-01,88,"80 ans et +",1156.14796569983
"520",32290771,3,0.5,"F",1994-10-01,59,"55-59 ans",507.572839367359
"521",32290773,NA,NA,"F",1990-12-01,48,"45-49 ans",204.879468805138
"522",32290777,1,1,"F",1981-10-01,93,"80 ans et +",1431.43748199348
"523",32290779,1,1,"M",1985-04-01,58,"55-59 ans",867.293435519199
"524",32290781,1,1,"M",1994-10-01,39,"35-39 ans",3767.15743729078
"525",32290783,1,1,"F",1989-12-01,47,"45-49 ans",1408.29608847357
"526",32290786,0,1,"F",1973-02-01,80,"80 ans et +",361.805224600332
"527",32290787,1,0.5,"M",1983-05-01,69,"65-69 ans",610.280842381924
"528",32290788,1,1,"M",1988-02-01,54,"50-54 ans",846.240302132515
"529",32290789,0,NA,"F",1985-06-01,68,"65-69 ans",2.28095968141425
"530",32290790,1,1,"M",1979-01-01,57,"55-59 ans",331.552881366636
"531",32290794,1,1,"F",1996-04-01,28,"28-29 ans",131.896381187321
"532",32290795,1,0.5,"M",1983-09-01,55,"55-59 ans",163.624576540069
"533",32290797,1,0.5,"M",1986-07-01,58,"55-59 ans",381.696286851942
"534",32290799,0,0.5,"M",1996-04-01,37,"35-39 ans",808.012962912192
"535",32290803,NA,NA,"M",1989-12-01,58,"55-59 ans",202.563253728843
"536",32290805,1,1,"M",1995-06-01,26,"25-27 ans",354.217618634542
"537",32290808,1,0.5,"F",1988-09-27,52,"50-54 ans",372.031131308314
"538",32290813,1,1,"M",1988-06-07,59,"55-59 ans",1070.15015737429
"539",32290815,1,0.5,"F",1990-12-01,57,"55-59 ans",542.562414085064
"540",32290816,0,0.5,"F",1977-12-01,51,"50-54 ans",313.771626743896
"541",32290817,1,0.5,"M",1991-07-01,55,"55-59 ans",178.888061895858
"542",32290820,NA,0,"M",1991-01-01,85,"80 ans et +",0
"543",32290821,1,1,"M",1990-03-16,61,"60-64 ans",224.678422299806
"544",32290822,NA,NA,"F",1972-04-01,82,"80 ans et +",296.56216115
"545",32290823,1,1,"F",1976-03-01,87,"80 ans et +",53.7598094828994
"546",32290824,NA,NA,"F",1975-10-01,58,"55-59 ans",0
"547",32290825,1,1,"F",1994-06-15,41,"40-44 ans",974.423094169843
"548",32290829,0,NA,"F",1994-12-01,30,"30-34 ans",0.36191829049085
"549",32290830,1,1,"F",1992-01-01,47,"45-49 ans",6.581659470465
"550",32290832,1,1.5,"F",1992-06-01,38,"35-39 ans",547.841355892388
"551",32290836,1,0.5,"F",1981-10-01,62,"60-64 ans",562.041283233525
"552",32290837,1,1,"F",1993-01-01,38,"35-39 ans",2057.6230969715
"553",32290839,1,1,"F",1972-03-01,81,"80 ans et +",186.529123067636
"554",32290841,1,1,"M",1989-02-01,50,"50-54 ans",303.104043574058
"555",32290843,1,0.5,"M",1966-01-01,76,"75-79 ans",104.87963810324
"556",32290844,1,0.5,"M",1970-04-01,68,"65-69 ans",235.792468768019
"557",32290846,0,0.5,"F",1974-07-01,64,"60-64 ans",1308.99503453846
"558",32290848,1,1,"F",1980-12-01,83,"80 ans et +",362.596750828956
"559",32290850,1,0.5,"F",1988-12-01,48,"45-49 ans",372.285014526852
"560",32290852,1,1,"M",1991-12-01,43,"40-44 ans",415.144082297333
"561",32290855,1,1,"F",1979-11-01,93,"80 ans et +",2482.69775585747
"562",32290859,1,0.5,"M",1984-08-01,85,"80 ans et +",621.40102544796
"563",32290861,NA,0.166666666666667,"M",1980-12-01,77,"75-79 ans",1.76694081161333
"564",32290863,1,0.5,"F",1983-07-01,68,"65-69 ans",413.605699120398
"565",32290865,1,1,"M",1989-11-01,72,"70-74 ans",238.966404064275
"566",32290871,1,1,"M",1989-06-01,50,"50-54 ans",164.284574946969
"567",32290874,1,1,"F",1989-01-01,50,"50-54 ans",197.129429348122
"568",32290878,0,1,"F",1982-01-01,92,"80 ans et +",18.2531901735383
"569",32290881,5,0.5,"M",1994-09-01,38,"35-39 ans",726.007411528444
"570",32290882,1,1,"M",1994-03-01,65,"65-69 ans",1385.69542541549
"571",32290883,5,0.5,"F",1989-07-01,44,"40-44 ans",198.165521365058
"572",32290884,1,1,"F",1996-05-01,47,"45-49 ans",1559.58681304073
"573",32290887,1,0.5,"M",1989-12-01,62,"60-64 ans",180.814278733322
"574",32290888,0,1,"F",1993-02-01,74,"70-74 ans",57.5107093978962
"575",32290889,0,0,"M",1991-04-01,64,"60-64 ans",7.7961297204
"576",32290891,1,1,"M",1992-09-01,51,"50-54 ans",43.5268371135808
"577",32290893,1,1.5,"F",1987-12-01,49,"45-49 ans",430.395332070801
"578",32290894,2,1,"M",1995-08-01,38,"35-39 ans",183.384112547055
"579",32290898,1,0.5,"F",1982-10-01,61,"60-64 ans",478.708241145566
"580",32290900,1,1,"F",1985-01-01,58,"55-59 ans",243.25298258841
"581",32290901,1,1,"M",1996-01-01,28,"28-29 ans",221.603164120322
"582",32290903,5,1,"M",1978-08-01,63,"60-64 ans",213.30178721125
"583",32290904,1,2,"M",1993-09-01,36,"35-39 ans",495.205165298329
"584",32290906,3,1,"F",1992-11-01,58,"55-59 ans",1750.31612969966
"585",32290908,0,0.5,"M",1984-02-07,59,"55-59 ans",78.258648988615
"586",32290910,1,0.5,"M",1985-05-15,84,"80 ans et +",330.937491066674
"587",32290911,1,1,"F",1994-01-01,48,"45-49 ans",386.21974584177
"588",32290914,NA,NA,"M",1987-05-01,48,"45-49 ans",1.72391471190314
"589",32290915,1,0.5,"F",1975-07-01,64,"60-64 ans",57.4634148033603
"590",32290916,1,0.5,"F",1993-11-01,52,"50-54 ans",31.6302287147042
"591",32290918,1,1,"F",1991-10-01,20,"18-22 ans",112.73409330077
"592",32290919,0,NA,"F",1987-06-01,81,"80 ans et +",5.39639143495663
"593",32290921,0,0,"M",1993-07-01,45,"45-49 ans",13.8743143403158
"594",32290926,2,2,"F",1996-09-01,42,"40-44 ans",1012.67438181939
"595",32290930,3,1.5,"M",1991-11-01,57,"55-59 ans",818.943839171175
"596",32290931,1,1,"F",1975-09-01,55,"55-59 ans",930.860710066489
"597",32290932,1,0.5,"M",1989-06-01,51,"50-54 ans",325.409409725007
"598",32290935,NA,NA,"F",1990-08-01,50,"50-54 ans",0
"599",32290936,1,1,"M",1992-04-01,42,"40-44 ans",567.037937498986
"600",32290939,1,1,"M",1991-11-01,61,"60-64 ans",1027.47893416511
"601",32290941,0,1,"M",1995-08-01,76,"75-79 ans",586.893018393721
"602",32290943,0,1,"M",1992-07-01,44,"40-44 ans",19.0566651623126
"603",32290944,1,1.5,"F",1993-10-01,43,"40-44 ans",1006.60210123805
"604",32290945,NA,0.458333333333333,"F",1992-01-01,49,"45-49 ans",177.947113508943
"605",32290947,1,1,"M",1977-02-01,76,"75-79 ans",17.7945491271067
"606",32290948,1,1,"F",1988-08-01,46,"45-49 ans",405.042862717098
"607",32290950,1,1,"F",1989-02-01,40,"40-44 ans",287.036354267486
"608",32290951,1,1,"F",1990-02-19,43,"40-44 ans",206.497664953389
"609",32290952,1,1,"M",1996-12-01,47,"45-49 ans",273.524204490419
"610",32290953,1,1,"F",1998-10-13,48,"45-49 ans",306.195805236895
"611",32290954,1,1,"M",1984-03-01,70,"70-74 ans",249.922418767161
"612",32290960,1,1,"M",1970-11-01,68,"65-69 ans",984.373604471742
"613",32290961,1,1,"M",1985-12-01,53,"50-54 ans",384.211712812892
"614",32290962,1,1,"F",1992-10-01,64,"60-64 ans",986.405581811322
"615",32290964,0,NA,"F",1991-02-01,85,"80 ans et +",1.42444893375853
"616",32290966,1,1,"M",1989-03-01,49,"45-49 ans",1087.75929217097
"617",32290969,1,0.5,"M",1976-01-01,72,"70-74 ans",286.305508645711
"618",32290976,0,1,"F",1988-09-01,99,"80 ans et +",51.682395557465
"619",32290977,1,1.5,"F",1988-10-18,39,"35-39 ans",787.041229356535
"620",32290980,0,NA,"M",1993-09-01,37,"35-39 ans",4.1938491646114
"621",32290981,4,0.5,"F",1988-10-18,32,"30-34 ans",290.543875508112
"622",32290982,0,1,"F",1987-06-01,89,"80 ans et +",133.060002530079
"623",32290985,5,1,"M",1997-03-01,50,"50-54 ans",315.087253226118
"624",32290986,1,0.5,"M",1990-01-01,53,"50-54 ans",74.7102626629414
"625",32290987,0,1,"M",1986-07-01,72,"70-74 ans",894.043047788016
"626",32290992,1,1,"F",1985-01-01,39,"35-39 ans",783.941531141713
"627",32290993,1,0.5,"M",1987-12-01,75,"75-79 ans",123.959462268088
"628",32290994,0,NA,"F",1988-10-18,39,"35-39 ans",0.83011073805875
"629",32290995,0,NA,"F",1979-12-01,59,"55-59 ans",77.0076663221545
"630",32290996,1,1,"F",1995-12-01,39,"35-39 ans",627.901002604171
"631",32290999,2,1,"F",1996-06-01,50,"50-54 ans",1079.89618836518
"632",32291000,1,1,"F",1986-09-01,75,"75-79 ans",850.722936931963
"633",32291001,4,1,"M",1996-11-01,47,"45-49 ans",706.313931863735
"634",32291004,1,1,"F",1991-06-01,51,"50-54 ans",687.66811857786
"635",32291005,1,0.5,"M",1996-04-01,41,"40-44 ans",471.096360828549
"636",32291006,1,0.5,"M",1994-02-01,48,"45-49 ans",369.70012692623
"637",32291009,1,1,"M",1980-09-01,63,"60-64 ans",563.42315111821
"638",32291016,1,0.5,"M",1977-02-01,77,"75-79 ans",561.403844154532
"639",32291018,0,1,"F",1981-07-01,92,"80 ans et +",35.2662032963854
"640",32291020,3,1,"F",1990-05-01,44,"40-44 ans",246.876731455418
"641",32291021,1,1,"F",1988-06-01,51,"50-54 ans",80.4761470053302
"642",32291023,1,1,"M",1997-03-01,37,"35-39 ans",248.447119747163
"643",32291024,1,1,"M",1985-07-01,45,"45-49 ans",567.121806257859
"644",32291025,1,0.5,"F",1990-06-01,60,"60-64 ans",141.379241150437
"645",32291026,1,1.5,"M",1990-04-01,63,"60-64 ans",578.740957937172
"646",32291027,1,1,"F",1995-09-01,40,"40-44 ans",93.1184786024082
"647",32291030,2,1,"M",1995-09-01,37,"35-39 ans",122.039324276721
"648",32291031,1,0.5,"F",1984-07-01,56,"55-59 ans",63.7992627319061
"649",32291036,1,1,"F",1995-01-01,45,"45-49 ans",1515.98981177134
"650",32291038,0,0.0833333333333333,"M",1986-12-01,49,"45-49 ans",13.1612223751836
"651",32291041,NA,NA,"M",1993-07-01,45,"45-49 ans",276.733615957984
"652",32291043,1,1,"F",1974-11-01,57,"55-59 ans",161.017738938823
"653",32291045,2,1,"M",1995-09-01,33,"30-34 ans",777.404893932405
"654",32291046,4,0.5,"M",1987-06-01,72,"70-74 ans",223.525104564049
"655",32291047,2,0.5,"F",1974-10-01,70,"70-74 ans",59.000752341036
"656",32291048,1,1,"F",1995-10-01,33,"30-34 ans",159.428788155928
"657",32291049,1,1,"M",1995-02-01,27,"25-27 ans",387.192234809874
"658",32291053,2,1,"M",1992-01-01,77,"75-79 ans",506.106626314714
"659",32291054,1,1,"M",1984-04-01,69,"65-69 ans",5189.83003833326
"660",32291055,1,0.5,"M",1979-05-01,56,"55-59 ans",499.479807885727
"661",32291057,1,1,"M",1995-02-01,32,"30-34 ans",531.481175605476
"662",32291058,1,1,"F",1992-07-01,19,"18-22 ans",165.100745882135
"663",32291060,0,NA,"M",1980-06-01,67,"65-69 ans",292.245172919797
"664",32291061,1,1,"F",1996-06-01,28,"28-29 ans",493.062290408576
"665",32291063,1,0.5,"M",1987-12-01,47,"45-49 ans",748.16798519125
"666",32291065,1,1,"M",1987-12-01,49,"45-49 ans",1091.92897579235
"667",32291068,1,1.29166666666667,"M",1992-07-01,22,"18-22 ans",354.914960145736
